LOCATION,Country,Commodity,TIME,Value
VNM,Viet Nam,Pigmeat,2005,21.131
VNM,Viet Nam,Pigmeat,2006,23.58
VNM,Viet Nam,Pigmeat,2007,23.113
VNM,Viet Nam,Pigmeat,2008,24.903
VNM,Viet Nam,Pigmeat,2009,27.056
VNM,Viet Nam,Pigmeat,2010,26.801
VNM,Viet Nam,Pigmeat,2011,27.051
VNM,Viet Nam,Pigmeat,2012,27.309
VNM,Viet Nam,Pigmeat,2013,27.626
VNM,Viet Nam,Pigmeat,2014,28.395
VNM,Viet Nam,Pigmeat,2015,29.26
VNM,Viet Nam,Pigmeat,2016,30.198
VNM,Viet Nam,Pigmeat,2017,30.799
VNM,Viet Nam,Pigmeat,2018,31.639
VNM,Viet Nam,Pigmeat,2019,27.292
VNM,Viet Nam,Pigmeat,2020,26.384
VNM,Viet Nam,Pigmeat,2021,26.894
VNM,Viet Nam,Pigmeat,2022,29.009
VNM,Viet Nam,Pigmeat,2023,29.855
VNM,Viet Nam,Pigmeat,2024,30.812
VNM,Viet Nam,Pigmeat,2025,31.773
VNM,Viet Nam,Pigmeat,2026,32.68
VNM,Viet Nam,Pigmeat,2027,33.583
VNM,Viet Nam,Pigmeat,2028,34.465
VNM,Viet Nam,Pigmeat,2029,35.336
VNM,Viet Nam,Pigmeat,2030,36.179
DVG,DEVELOPING COUNTRIES,Beef and veal,1990,3.497
DVG,DEVELOPING COUNTRIES,Beef and veal,1991,3.58
DVG,DEVELOPING COUNTRIES,Beef and veal,1992,3.627
DVG,DEVELOPING COUNTRIES,Beef and veal,1993,3.674
DVG,DEVELOPING COUNTRIES,Beef and veal,1994,3.823
DVG,DEVELOPING COUNTRIES,Beef and veal,1995,3.967
DVG,DEVELOPING COUNTRIES,Beef and veal,1996,4.039
DVG,DEVELOPING COUNTRIES,Beef and veal,1997,4.17
DVG,DEVELOPING COUNTRIES,Beef and veal,1998,4.132
DVG,DEVELOPING COUNTRIES,Beef and veal,1999,4.254
DVG,DEVELOPING COUNTRIES,Beef and veal,2000,4.247
DVG,DEVELOPING COUNTRIES,Beef and veal,2001,4.101
DVG,DEVELOPING COUNTRIES,Beef and veal,2002,4.199
DVG,DEVELOPING COUNTRIES,Beef and veal,2003,4.329
DVG,DEVELOPING COUNTRIES,Beef and veal,2004,4.293
DVG,DEVELOPING COUNTRIES,Beef and veal,2005,4.369
DVG,DEVELOPING COUNTRIES,Beef and veal,2006,4.549
DVG,DEVELOPING COUNTRIES,Beef and veal,2007,4.646
DVG,DEVELOPING COUNTRIES,Beef and veal,2008,4.513
DVG,DEVELOPING COUNTRIES,Beef and veal,2009,4.474
DVG,DEVELOPING COUNTRIES,Beef and veal,2010,4.451
DVG,DEVELOPING COUNTRIES,Beef and veal,2011,4.379
DVG,DEVELOPING COUNTRIES,Beef and veal,2012,4.383
DVG,DEVELOPING COUNTRIES,Beef and veal,2013,4.539
DVG,DEVELOPING COUNTRIES,Beef and veal,2014,4.559
DVG,DEVELOPING COUNTRIES,Beef and veal,2015,4.464
DVG,DEVELOPING COUNTRIES,Beef and veal,2016,4.44
DVG,DEVELOPING COUNTRIES,Beef and veal,2017,4.494
DVG,DEVELOPING COUNTRIES,Beef and veal,2018,4.555
DVG,DEVELOPING COUNTRIES,Beef and veal,2019,4.529
DVG,DEVELOPING COUNTRIES,Beef and veal,2020,4.468
DVG,DEVELOPING COUNTRIES,Beef and veal,2021,4.438
DVG,DEVELOPING COUNTRIES,Beef and veal,2022,4.411
DVG,DEVELOPING COUNTRIES,Beef and veal,2023,4.401
DVG,DEVELOPING COUNTRIES,Beef and veal,2024,4.411
DVG,DEVELOPING COUNTRIES,Beef and veal,2025,4.412
DVG,DEVELOPING COUNTRIES,Beef and veal,2026,4.401
DVG,DEVELOPING COUNTRIES,Beef and veal,2027,4.392
DVG,DEVELOPING COUNTRIES,Beef and veal,2028,4.388
DVG,DEVELOPING COUNTRIES,Beef and veal,2029,4.385
DVG,DEVELOPING COUNTRIES,Beef and veal,2030,4.38
ZAF,South Africa,Pigmeat,1990,2.759
ZAF,South Africa,Pigmeat,1991,2.346
ZAF,South Africa,Pigmeat,1992,2.607
ZAF,South Africa,Pigmeat,1993,2.403
ZAF,South Africa,Pigmeat,1994,2.355
ZAF,South Africa,Pigmeat,1995,2.608
ZAF,South Africa,Pigmeat,1996,2.493
ZAF,South Africa,Pigmeat,1997,2.358
ZAF,South Africa,Pigmeat,1998,2.222
ZAF,South Africa,Pigmeat,1999,2.339
ZAF,South Africa,Pigmeat,2000,2.178
ZAF,South Africa,Pigmeat,2001,2.169
ZAF,South Africa,Pigmeat,2002,2.14
ZAF,South Africa,Pigmeat,2003,2.856
ZAF,South Africa,Pigmeat,2004,3.065
ZAF,South Africa,Pigmeat,2005,3.195
ZAF,South Africa,Pigmeat,2006,3.338
ZAF,South Africa,Pigmeat,2007,3.412
ZAF,South Africa,Pigmeat,2008,3.1
ZAF,South Africa,Pigmeat,2009,3.33
ZAF,South Africa,Pigmeat,2010,3.354
ZAF,South Africa,Pigmeat,2011,3.172
ZAF,South Africa,Pigmeat,2012,3.45
ZAF,South Africa,Pigmeat,2013,3.364
ZAF,South Africa,Pigmeat,2014,3.365
ZAF,South Africa,Pigmeat,2015,3.515
ZAF,South Africa,Pigmeat,2016,3.442
ZAF,South Africa,Pigmeat,2017,3.37
ZAF,South Africa,Pigmeat,2018,3.863
ZAF,South Africa,Pigmeat,2019,3.863
ZAF,South Africa,Pigmeat,2020,3.743
ZAF,South Africa,Pigmeat,2021,3.764
ZAF,South Africa,Pigmeat,2022,3.799
ZAF,South Africa,Pigmeat,2023,3.829
ZAF,South Africa,Pigmeat,2024,3.855
ZAF,South Africa,Pigmeat,2025,3.879
ZAF,South Africa,Pigmeat,2026,3.903
ZAF,South Africa,Pigmeat,2027,3.926
ZAF,South Africa,Pigmeat,2028,3.95
ZAF,South Africa,Pigmeat,2029,3.973
ZAF,South Africa,Pigmeat,2030,3.999
DVD,DEVELOPED COUNTRIES,Pigmeat,1990,21.215
DVD,DEVELOPED COUNTRIES,Pigmeat,1991,21.264
DVD,DEVELOPED COUNTRIES,Pigmeat,1992,20.144
DVD,DEVELOPED COUNTRIES,Pigmeat,1993,21.864
DVD,DEVELOPED COUNTRIES,Pigmeat,1994,21.661
DVD,DEVELOPED COUNTRIES,Pigmeat,1995,21.498
DVD,DEVELOPED COUNTRIES,Pigmeat,1996,20.951
DVD,DEVELOPED COUNTRIES,Pigmeat,1997,20.656
DVD,DEVELOPED COUNTRIES,Pigmeat,1998,21.702
DVD,DEVELOPED COUNTRIES,Pigmeat,1999,21.829
DVD,DEVELOPED COUNTRIES,Pigmeat,2000,21.656
DVD,DEVELOPED COUNTRIES,Pigmeat,2001,21.865
DVD,DEVELOPED COUNTRIES,Pigmeat,2002,22.462
DVD,DEVELOPED COUNTRIES,Pigmeat,2003,22.391
DVD,DEVELOPED COUNTRIES,Pigmeat,2004,22.069
DVD,DEVELOPED COUNTRIES,Pigmeat,2005,21.905
DVD,DEVELOPED COUNTRIES,Pigmeat,2006,21.872
DVD,DEVELOPED COUNTRIES,Pigmeat,2007,22.729
DVD,DEVELOPED COUNTRIES,Pigmeat,2008,22.369
DVD,DEVELOPED COUNTRIES,Pigmeat,2009,22.031
DVD,DEVELOPED COUNTRIES,Pigmeat,2010,22.067
DVD,DEVELOPED COUNTRIES,Pigmeat,2011,21.931
DVD,DEVELOPED COUNTRIES,Pigmeat,2012,21.885
DVD,DEVELOPED COUNTRIES,Pigmeat,2013,21.823
DVD,DEVELOPED COUNTRIES,Pigmeat,2014,21.713
DVD,DEVELOPED COUNTRIES,Pigmeat,2015,22.305
DVD,DEVELOPED COUNTRIES,Pigmeat,2016,22.356
DVD,DEVELOPED COUNTRIES,Pigmeat,2017,22.459
DVD,DEVELOPED COUNTRIES,Pigmeat,2018,22.594
DVD,DEVELOPED COUNTRIES,Pigmeat,2019,22.464
DVD,DEVELOPED COUNTRIES,Pigmeat,2020,22.276
DVD,DEVELOPED COUNTRIES,Pigmeat,2021,22.405
DVD,DEVELOPED COUNTRIES,Pigmeat,2022,22.454
DVD,DEVELOPED COUNTRIES,Pigmeat,2023,22.517
DVD,DEVELOPED COUNTRIES,Pigmeat,2024,22.477
DVD,DEVELOPED COUNTRIES,Pigmeat,2025,22.441
DVD,DEVELOPED COUNTRIES,Pigmeat,2026,22.47
DVD,DEVELOPED COUNTRIES,Pigmeat,2027,22.418
DVD,DEVELOPED COUNTRIES,Pigmeat,2028,22.394
DVD,DEVELOPED COUNTRIES,Pigmeat,2029,22.361
DVD,DEVELOPED COUNTRIES,Pigmeat,2030,22.33
TUR,Turkey,Poultry meat,1990,6.766
TUR,Turkey,Poultry meat,1991,6.648
TUR,Turkey,Poultry meat,1992,6.95
TUR,Turkey,Poultry meat,1993,7.13
TUR,Turkey,Poultry meat,1994,7.296
TUR,Turkey,Poultry meat,1995,7.543
TUR,Turkey,Poultry meat,1996,6.324
TUR,Turkey,Poultry meat,1997,6.934
TUR,Turkey,Poultry meat,1998,7.135
TUR,Turkey,Poultry meat,1999,8.546
TUR,Turkey,Poultry meat,2000,9.268
TUR,Turkey,Poultry meat,2001,8.408
TUR,Turkey,Poultry meat,2002,9.604
TUR,Turkey,Poultry meat,2003,11.779
TUR,Turkey,Poultry meat,2004,11.68
TUR,Turkey,Poultry meat,2005,12.148
TUR,Turkey,Poultry meat,2006,11.515
TUR,Turkey,Poultry meat,2007,13.281
TUR,Turkey,Poultry meat,2008,13.083
TUR,Turkey,Poultry meat,2009,14.955
TUR,Turkey,Poultry meat,2010,16.288
TUR,Turkey,Poultry meat,2011,16.953
TUR,Turkey,Poultry meat,2012,17.231
TUR,Turkey,Poultry meat,2013,17.229
TUR,Turkey,Poultry meat,2014,17.593
TUR,Turkey,Poultry meat,2015,18.028
TUR,Turkey,Poultry meat,2016,17.61
TUR,Turkey,Poultry meat,2017,19.107
TUR,Turkey,Poultry meat,2018,18.517
TUR,Turkey,Poultry meat,2019,18.038
TUR,Turkey,Poultry meat,2020,18.135
TUR,Turkey,Poultry meat,2021,18.133
TUR,Turkey,Poultry meat,2022,18.335
TUR,Turkey,Poultry meat,2023,18.561
TUR,Turkey,Poultry meat,2024,18.774
TUR,Turkey,Poultry meat,2025,18.977
TUR,Turkey,Poultry meat,2026,19.173
TUR,Turkey,Poultry meat,2027,19.369
TUR,Turkey,Poultry meat,2028,19.568
TUR,Turkey,Poultry meat,2029,19.771
TUR,Turkey,Poultry meat,2030,19.975
UKR,Ukraine,Beef and veal,1990,0
UKR,Ukraine,Beef and veal,1991,0
UKR,Ukraine,Beef and veal,1992,20.716
UKR,Ukraine,Beef and veal,1993,17.544
UKR,Ukraine,Beef and veal,1994,15.858
UKR,Ukraine,Beef and veal,1995,13.499
UKR,Ukraine,Beef and veal,1996,11.024
UKR,Ukraine,Beef and veal,1997,10.919
UKR,Ukraine,Beef and veal,1998,9.586
UKR,Ukraine,Beef and veal,1999,9.211
UKR,Ukraine,Beef and veal,2000,9.724
UKR,Ukraine,Beef and veal,2001,7.978
UKR,Ukraine,Beef and veal,2002,8.212
UKR,Ukraine,Beef and veal,2003,8.274
UKR,Ukraine,Beef and veal,2004,8.004
UKR,Ukraine,Beef and veal,2005,8.25
UKR,Ukraine,Beef and veal,2006,8.841
UKR,Ukraine,Beef and veal,2007,8.002
UKR,Ukraine,Beef and veal,2008,7.589
UKR,Ukraine,Beef and veal,2009,6.802
UKR,Ukraine,Beef and veal,2010,6.417
UKR,Ukraine,Beef and veal,2011,6.036
UKR,Ukraine,Beef and veal,2012,5.802
UKR,Ukraine,Beef and veal,2013,6.301
UKR,Ukraine,Beef and veal,2014,6.08
UKR,Ukraine,Beef and veal,2015,5.465
UKR,Ukraine,Beef and veal,2016,5.307
UKR,Ukraine,Beef and veal,2017,4.987
UKR,Ukraine,Beef and veal,2018,4.936
UKR,Ukraine,Beef and veal,2019,5.204
UKR,Ukraine,Beef and veal,2020,5.092
UKR,Ukraine,Beef and veal,2021,5.166
UKR,Ukraine,Beef and veal,2022,5.181
UKR,Ukraine,Beef and veal,2023,5.214
UKR,Ukraine,Beef and veal,2024,5.248
UKR,Ukraine,Beef and veal,2025,5.273
UKR,Ukraine,Beef and veal,2026,5.294
UKR,Ukraine,Beef and veal,2027,5.317
UKR,Ukraine,Beef and veal,2028,5.345
UKR,Ukraine,Beef and veal,2029,5.371
UKR,Ukraine,Beef and veal,2030,5.396
DVG,DEVELOPING COUNTRIES,Sheepmeat,1990,0.993
DVG,DEVELOPING COUNTRIES,Sheepmeat,1991,1.277
DVG,DEVELOPING COUNTRIES,Sheepmeat,1992,1.287
DVG,DEVELOPING COUNTRIES,Sheepmeat,1993,1.318
DVG,DEVELOPING COUNTRIES,Sheepmeat,1994,1.35
DVG,DEVELOPING COUNTRIES,Sheepmeat,1995,1.418
DVG,DEVELOPING COUNTRIES,Sheepmeat,1996,1.359
DVG,DEVELOPING COUNTRIES,Sheepmeat,1997,1.429
DVG,DEVELOPING COUNTRIES,Sheepmeat,1998,1.465
DVG,DEVELOPING COUNTRIES,Sheepmeat,1999,1.484
DVG,DEVELOPING COUNTRIES,Sheepmeat,2000,1.545
DVG,DEVELOPING COUNTRIES,Sheepmeat,2001,1.549
DVG,DEVELOPING COUNTRIES,Sheepmeat,2002,1.549
DVG,DEVELOPING COUNTRIES,Sheepmeat,2003,1.582
DVG,DEVELOPING COUNTRIES,Sheepmeat,2004,1.631
DVG,DEVELOPING COUNTRIES,Sheepmeat,2005,1.666
DVG,DEVELOPING COUNTRIES,Sheepmeat,2006,1.671
DVG,DEVELOPING COUNTRIES,Sheepmeat,2007,1.715
DVG,DEVELOPING COUNTRIES,Sheepmeat,2008,1.707
DVG,DEVELOPING COUNTRIES,Sheepmeat,2009,1.703
DVG,DEVELOPING COUNTRIES,Sheepmeat,2010,1.706
DVG,DEVELOPING COUNTRIES,Sheepmeat,2011,1.694
DVG,DEVELOPING COUNTRIES,Sheepmeat,2012,1.682
DVG,DEVELOPING COUNTRIES,Sheepmeat,2013,1.711
DVG,DEVELOPING COUNTRIES,Sheepmeat,2014,1.748
DVG,DEVELOPING COUNTRIES,Sheepmeat,2015,1.776
DVG,DEVELOPING COUNTRIES,Sheepmeat,2016,1.784
DVG,DEVELOPING COUNTRIES,Sheepmeat,2017,1.828
DVG,DEVELOPING COUNTRIES,Sheepmeat,2018,1.845
DVG,DEVELOPING COUNTRIES,Sheepmeat,2019,1.869
DVG,DEVELOPING COUNTRIES,Sheepmeat,2020,1.86
DVG,DEVELOPING COUNTRIES,Sheepmeat,2021,1.86
DVG,DEVELOPING COUNTRIES,Sheepmeat,2022,1.858
DVG,DEVELOPING COUNTRIES,Sheepmeat,2023,1.872
DVG,DEVELOPING COUNTRIES,Sheepmeat,2024,1.882
DVG,DEVELOPING COUNTRIES,Sheepmeat,2025,1.892
DVG,DEVELOPING COUNTRIES,Sheepmeat,2026,1.902
DVG,DEVELOPING COUNTRIES,Sheepmeat,2027,1.912
DVG,DEVELOPING COUNTRIES,Sheepmeat,2028,1.921
DVG,DEVELOPING COUNTRIES,Sheepmeat,2029,1.93
DVG,DEVELOPING COUNTRIES,Sheepmeat,2030,1.938
VNM,Viet Nam,Beef and veal,1990,1.692
VNM,Viet Nam,Beef and veal,1991,1.667
VNM,Viet Nam,Beef and veal,1992,1.708
VNM,Viet Nam,Beef and veal,1993,1.654
VNM,Viet Nam,Beef and veal,1994,1.67
VNM,Viet Nam,Beef and veal,1995,1.682
VNM,Viet Nam,Beef and veal,1996,1.616
VNM,Viet Nam,Beef and veal,1997,1.491
VNM,Viet Nam,Beef and veal,1998,1.463
VNM,Viet Nam,Beef and veal,1999,1.584
VNM,Viet Nam,Beef and veal,2000,1.632
VNM,Viet Nam,Beef and veal,2001,1.687
VNM,Viet Nam,Beef and veal,2002,1.729
VNM,Viet Nam,Beef and veal,2003,1.748
VNM,Viet Nam,Beef and veal,2004,1.891
VNM,Viet Nam,Beef and veal,2005,2.207
VNM,Viet Nam,Beef and veal,2006,2.514
VNM,Viet Nam,Beef and veal,2007,3.336
VNM,Viet Nam,Beef and veal,2008,4.224
VNM,Viet Nam,Beef and veal,2009,4.977
VNM,Viet Nam,Beef and veal,2010,4.656
VNM,Viet Nam,Beef and veal,2011,6.414
VNM,Viet Nam,Beef and veal,2012,6.573
VNM,Viet Nam,Beef and veal,2013,8.417
VNM,Viet Nam,Beef and veal,2014,10.207
VNM,Viet Nam,Beef and veal,2015,9.909
VNM,Viet Nam,Beef and veal,2016,9.76
VNM,Viet Nam,Beef and veal,2017,10.727
VNM,Viet Nam,Beef and veal,2018,9.072
VNM,Viet Nam,Beef and veal,2019,7.957
VNM,Viet Nam,Beef and veal,2020,4.893
VNM,Viet Nam,Beef and veal,2021,4.996
VNM,Viet Nam,Beef and veal,2022,5.091
VNM,Viet Nam,Beef and veal,2023,5.21
VNM,Viet Nam,Beef and veal,2024,5.332
VNM,Viet Nam,Beef and veal,2025,5.444
VNM,Viet Nam,Beef and veal,2026,5.55
VNM,Viet Nam,Beef and veal,2027,5.658
VNM,Viet Nam,Beef and veal,2028,5.769
VNM,Viet Nam,Beef and veal,2029,5.88
VNM,Viet Nam,Beef and veal,2030,5.99
TUR,Turkey,Pigmeat,1990,0.006
TUR,Turkey,Pigmeat,1991,0.005
TUR,Turkey,Pigmeat,1992,0.004
TUR,Turkey,Pigmeat,1993,0.003
TUR,Turkey,Pigmeat,1994,0.005
TUR,Turkey,Pigmeat,1995,0.005
TUR,Turkey,Pigmeat,1996,0.001
TUR,Turkey,Pigmeat,1997,0.001
TUR,Turkey,Pigmeat,1998,0.002
TUR,Turkey,Pigmeat,1999,0.001
TUR,Turkey,Pigmeat,2000,0.002
TUR,Turkey,Pigmeat,2001,0.001
TUR,Turkey,Pigmeat,2002,0.001
TUR,Turkey,Pigmeat,2003,0.001
TUR,Turkey,Pigmeat,2004,0
TUR,Turkey,Pigmeat,2005,0
TUR,Turkey,Pigmeat,2006,0
TUR,Turkey,Pigmeat,2007,0
TUR,Turkey,Pigmeat,2008,0
TUR,Turkey,Pigmeat,2009,0
TUR,Turkey,Pigmeat,2010,0
TUR,Turkey,Pigmeat,2011,0
TUR,Turkey,Pigmeat,2012,0
TUR,Turkey,Pigmeat,2013,0
TUR,Turkey,Pigmeat,2014,0
TUR,Turkey,Pigmeat,2015,0
TUR,Turkey,Pigmeat,2016,0
TUR,Turkey,Pigmeat,2017,0
TUR,Turkey,Pigmeat,2018,0
TUR,Turkey,Pigmeat,2019,0
TUR,Turkey,Pigmeat,2020,0
TUR,Turkey,Pigmeat,2021,0
TUR,Turkey,Pigmeat,2022,0
TUR,Turkey,Pigmeat,2023,0
TUR,Turkey,Pigmeat,2024,0
TUR,Turkey,Pigmeat,2025,0
TUR,Turkey,Pigmeat,2026,0
TUR,Turkey,Pigmeat,2027,0
TUR,Turkey,Pigmeat,2028,0
TUR,Turkey,Pigmeat,2029,0
TUR,Turkey,Pigmeat,2030,0
VNM,Viet Nam,Sheepmeat,1990,0.036
VNM,Viet Nam,Sheepmeat,1991,0.03
VNM,Viet Nam,Sheepmeat,1992,0.029
VNM,Viet Nam,Sheepmeat,1993,0.032
VNM,Viet Nam,Sheepmeat,1994,0.039
VNM,Viet Nam,Sheepmeat,1995,0.049
VNM,Viet Nam,Sheepmeat,1996,0.054
VNM,Viet Nam,Sheepmeat,1997,0.053
VNM,Viet Nam,Sheepmeat,1998,0.053
VNM,Viet Nam,Sheepmeat,1999,0.052
VNM,Viet Nam,Sheepmeat,2000,0.053
VNM,Viet Nam,Sheepmeat,2001,0.054
VNM,Viet Nam,Sheepmeat,2002,0.059
VNM,Viet Nam,Sheepmeat,2003,0.065
VNM,Viet Nam,Sheepmeat,2004,0.084
VNM,Viet Nam,Sheepmeat,2005,0.098
VNM,Viet Nam,Sheepmeat,2006,0.111
VNM,Viet Nam,Sheepmeat,2007,0.131
VNM,Viet Nam,Sheepmeat,2008,0.112
VNM,Viet Nam,Sheepmeat,2009,0.133
VNM,Viet Nam,Sheepmeat,2010,0.167
VNM,Viet Nam,Sheepmeat,2011,0.128
VNM,Viet Nam,Sheepmeat,2012,0.114
VNM,Viet Nam,Sheepmeat,2013,0.123
VNM,Viet Nam,Sheepmeat,2014,0.108
VNM,Viet Nam,Sheepmeat,2015,0.134
VNM,Viet Nam,Sheepmeat,2016,0.136
VNM,Viet Nam,Sheepmeat,2017,0.159
VNM,Viet Nam,Sheepmeat,2018,0.183
VNM,Viet Nam,Sheepmeat,2019,0.197
VNM,Viet Nam,Sheepmeat,2020,0.191
VNM,Viet Nam,Sheepmeat,2021,0.193
VNM,Viet Nam,Sheepmeat,2022,0.199
VNM,Viet Nam,Sheepmeat,2023,0.207
VNM,Viet Nam,Sheepmeat,2024,0.214
VNM,Viet Nam,Sheepmeat,2025,0.221
VNM,Viet Nam,Sheepmeat,2026,0.228
VNM,Viet Nam,Sheepmeat,2027,0.235
VNM,Viet Nam,Sheepmeat,2028,0.241
VNM,Viet Nam,Sheepmeat,2029,0.248
VNM,Viet Nam,Sheepmeat,2030,0.254
ZAF,South Africa,Beef and veal,1990,13.676
ZAF,South Africa,Beef and veal,1991,13.752
ZAF,South Africa,Beef and veal,1992,12.996
ZAF,South Africa,Beef and veal,1993,11.71
ZAF,South Africa,Beef and veal,1994,10.13
ZAF,South Africa,Beef and veal,1995,9.984
ZAF,South Africa,Beef and veal,1996,9.496
ZAF,South Africa,Beef and veal,1997,9.119
ZAF,South Africa,Beef and veal,1998,8.974
ZAF,South Africa,Beef and veal,1999,10.594
ZAF,South Africa,Beef and veal,2000,9.227
ZAF,South Africa,Beef and veal,2001,8.692
ZAF,South Africa,Beef and veal,2002,8.638
ZAF,South Africa,Beef and veal,2003,9.568
ZAF,South Africa,Beef and veal,2004,10.237
ZAF,South Africa,Beef and veal,2005,11.187
ZAF,South Africa,Beef and veal,2006,12.265
ZAF,South Africa,Beef and veal,2007,12.044
ZAF,South Africa,Beef and veal,2008,11.24
ZAF,South Africa,Beef and veal,2009,11.205
ZAF,South Africa,Beef and veal,2010,12.193
ZAF,South Africa,Beef and veal,2011,11.785
ZAF,South Africa,Beef and veal,2012,11.673
ZAF,South Africa,Beef and veal,2013,12.393
ZAF,South Africa,Beef and veal,2014,12.584
ZAF,South Africa,Beef and veal,2015,13.076
ZAF,South Africa,Beef and veal,2016,13.086
ZAF,South Africa,Beef and veal,2017,12.004
ZAF,South Africa,Beef and veal,2018,11.761
ZAF,South Africa,Beef and veal,2019,12.006
ZAF,South Africa,Beef and veal,2020,10.661
ZAF,South Africa,Beef and veal,2021,10.35
ZAF,South Africa,Beef and veal,2022,10.444
ZAF,South Africa,Beef and veal,2023,10.557
ZAF,South Africa,Beef and veal,2024,10.673
ZAF,South Africa,Beef and veal,2025,10.774
ZAF,South Africa,Beef and veal,2026,10.871
ZAF,South Africa,Beef and veal,2027,10.974
ZAF,South Africa,Beef and veal,2028,11.085
ZAF,South Africa,Beef and veal,2029,11.192
ZAF,South Africa,Beef and veal,2030,11.294
DVD,DEVELOPED COUNTRIES,Beef and veal,1990,15.306
DVD,DEVELOPED COUNTRIES,Beef and veal,1991,15.815
DVD,DEVELOPED COUNTRIES,Beef and veal,1992,17.746
DVD,DEVELOPED COUNTRIES,Beef and veal,1993,17.338
DVD,DEVELOPED COUNTRIES,Beef and veal,1994,17.118
DVD,DEVELOPED COUNTRIES,Beef and veal,1995,16.697
DVD,DEVELOPED COUNTRIES,Beef and veal,1996,16.493
DVD,DEVELOPED COUNTRIES,Beef and veal,1997,16.23
DVD,DEVELOPED COUNTRIES,Beef and veal,1998,16.111
DVD,DEVELOPED COUNTRIES,Beef and veal,1999,15.828
DVD,DEVELOPED COUNTRIES,Beef and veal,2000,15.893
DVD,DEVELOPED COUNTRIES,Beef and veal,2001,15.428
DVD,DEVELOPED COUNTRIES,Beef and veal,2002,15.891
DVD,DEVELOPED COUNTRIES,Beef and veal,2003,15.697
DVD,DEVELOPED COUNTRIES,Beef and veal,2004,15.91
DVD,DEVELOPED COUNTRIES,Beef and veal,2005,15.848
DVD,DEVELOPED COUNTRIES,Beef and veal,2006,15.954
DVD,DEVELOPED COUNTRIES,Beef and veal,2007,15.988
DVD,DEVELOPED COUNTRIES,Beef and veal,2008,15.669
DVD,DEVELOPED COUNTRIES,Beef and veal,2009,15.293
DVD,DEVELOPED COUNTRIES,Beef and veal,2010,15.141
DVD,DEVELOPED COUNTRIES,Beef and veal,2011,14.836
DVD,DEVELOPED COUNTRIES,Beef and veal,2012,14.71
DVD,DEVELOPED COUNTRIES,Beef and veal,2013,14.411
DVD,DEVELOPED COUNTRIES,Beef and veal,2014,14.235
DVD,DEVELOPED COUNTRIES,Beef and veal,2015,14.102
DVD,DEVELOPED COUNTRIES,Beef and veal,2016,14.287
DVD,DEVELOPED COUNTRIES,Beef and veal,2017,14.343
DVD,DEVELOPED COUNTRIES,Beef and veal,2018,14.794
DVD,DEVELOPED COUNTRIES,Beef and veal,2019,14.757
DVD,DEVELOPED COUNTRIES,Beef and veal,2020,14.545
DVD,DEVELOPED COUNTRIES,Beef and veal,2021,14.397
DVD,DEVELOPED COUNTRIES,Beef and veal,2022,14.405
DVD,DEVELOPED COUNTRIES,Beef and veal,2023,14.437
DVD,DEVELOPED COUNTRIES,Beef and veal,2024,14.462
DVD,DEVELOPED COUNTRIES,Beef and veal,2025,14.456
DVD,DEVELOPED COUNTRIES,Beef and veal,2026,14.464
DVD,DEVELOPED COUNTRIES,Beef and veal,2027,14.462
DVD,DEVELOPED COUNTRIES,Beef and veal,2028,14.489
DVD,DEVELOPED COUNTRIES,Beef and veal,2029,14.51
DVD,DEVELOPED COUNTRIES,Beef and veal,2030,14.524
DVD,DEVELOPED COUNTRIES,Sheepmeat,1990,2.23
DVD,DEVELOPED COUNTRIES,Sheepmeat,1991,2.182
DVD,DEVELOPED COUNTRIES,Sheepmeat,1992,2.474
DVD,DEVELOPED COUNTRIES,Sheepmeat,1993,2.474
DVD,DEVELOPED COUNTRIES,Sheepmeat,1994,2.413
DVD,DEVELOPED COUNTRIES,Sheepmeat,1995,2.248
DVD,DEVELOPED COUNTRIES,Sheepmeat,1996,2.141
DVD,DEVELOPED COUNTRIES,Sheepmeat,1997,2.063
DVD,DEVELOPED COUNTRIES,Sheepmeat,1998,2.069
DVD,DEVELOPED COUNTRIES,Sheepmeat,1999,2.049
DVD,DEVELOPED COUNTRIES,Sheepmeat,2000,2.038
DVD,DEVELOPED COUNTRIES,Sheepmeat,2001,1.9
DVD,DEVELOPED COUNTRIES,Sheepmeat,2002,1.875
DVD,DEVELOPED COUNTRIES,Sheepmeat,2003,1.876
DVD,DEVELOPED COUNTRIES,Sheepmeat,2004,1.907
DVD,DEVELOPED COUNTRIES,Sheepmeat,2005,1.924
DVD,DEVELOPED COUNTRIES,Sheepmeat,2006,1.948
DVD,DEVELOPED COUNTRIES,Sheepmeat,2007,1.971
DVD,DEVELOPED COUNTRIES,Sheepmeat,2008,1.888
DVD,DEVELOPED COUNTRIES,Sheepmeat,2009,1.787
DVD,DEVELOPED COUNTRIES,Sheepmeat,2010,1.691
DVD,DEVELOPED COUNTRIES,Sheepmeat,2011,1.715
DVD,DEVELOPED COUNTRIES,Sheepmeat,2012,1.703
DVD,DEVELOPED COUNTRIES,Sheepmeat,2013,1.705
DVD,DEVELOPED COUNTRIES,Sheepmeat,2014,1.711
DVD,DEVELOPED COUNTRIES,Sheepmeat,2015,1.755
DVD,DEVELOPED COUNTRIES,Sheepmeat,2016,1.746
DVD,DEVELOPED COUNTRIES,Sheepmeat,2017,1.742
DVD,DEVELOPED COUNTRIES,Sheepmeat,2018,1.712
